text,age_label
"Oh my GOODNESS I did a good thing. I got this amazing woman to write regularly for Project Blissful!! Sarah Kelly... [SEP] My week on twitter: 12 Mentions, 8.62K Mention Reach, 4 Replies, 1 Retweets, 168 Retweet Reach. via [SEP] The Busy Person’s Guide to Reducing Stress [SEP] The Busy Person’s Guide to Reducing Stress [SEP] Enhance Energies with a Cleanse  on",35-49
Enhance Energies with a Cleanse [SEP] Enhance Energies with a Cleanse [SEP] Enhance Energies with a Cleanse [SEP] Enhance Energies with a Cleanse [SEP] How to Do a Complete Cleanse  on,35-49
How to Do a Complete Cleanse [SEP] How to Do a Complete Cleanse [SEP] How to Do a Complete Cleanse [SEP] How to Do a Complete Cleanse [SEP] How to Do a Complete Cleanse,35-49
I'm going to kick this bitch in the face if she doesn't stop snoring [SEP] “: Who up ?”not Zoe [SEP] this bitch was just sleeping and you blew up her phone ???? [SEP] Can't go home alone again need someone to numb the pain [SEP] I lose weight with anything ????,18-24
"“: To take a date to homecoming or no?” Hell nah [SEP] I feel like I have braces on [SEP] I hate everyone in school lol [SEP] They replaced arden b with wet seal, what am I going to do with my life ... [SEP] Trying to watch Kim n kanye get married and like 20 people r texting me srsly",18-24
“: they tackle their problems together [SEP] You're gone and I gotta stay high all the time to keep you out my mind [SEP] “: Parallel enrollment on off days has me going places while everyone else is still at school ????” same ???? [SEP] I'm so productive now [SEP] Don't understand why my face is so white compared to my body ????,18-24
"I swear I talk to nobody till I look at my inbox [SEP] That just goes to show though how many people are actually close to me [SEP] You can have like 50 friends and still feel alone af [SEP] Need a nap [SEP] My dreams are so fucked up .,,",18-24
Even though I just had the most fucked up dream I am so calm [SEP] what a mature decision [SEP] Fuck a calc hw [SEP] I ran out of paper so this shit isn't getting done tonight [SEP] A days make me want to KMS cause that's the day I see annoying people,18-24
"“: I'm bored, quote with any pic of us :-)”this is so ugly [SEP] what ???? [SEP] I want to wear a hoodie and jeans to school but it's gonna be hot af out. Do u see how hard my life is [SEP] I'm in a good mood right now even though there is literally nothing to be happy about :))) [SEP] My relationship goals are Kim and kanye",18-24
Crash is so cute [SEP] WHAT THE FUCK WHAT THE FUCK NO WHAT THE FUCK [SEP] This is so fucked up ???? [SEP] omg it looks exactly like you [SEP] it's so cute,18-24
I think taylors being a lor harsh [SEP] If max dies I'm gonna cry though like fr [SEP] “: White people smell like Microsoft Word 2007”???????????? [SEP] Can American horror story come on already [SEP] It's funny when people try too hard to make a funny tweet,18-24
Don't understand how a girl can deal with a younger guy like I can barely tolerate guys my age... [SEP] well there's always gonna be some exceptions with everything [SEP] There's girls in school that I looks at think wow you're gonna be so pretty after high school [SEP] Kinda scared to sleep cause my dream earlier was pretty intense [SEP] “: Bitch I'm the bomb like tick..tick.. ????????” ????,18-24
"I'm too stubborn to ask for help when I need it, I wanna do everything on my own and I'm not sure I can do this alone anymore [SEP] I hate that everyone goes to ccbc. Yesterday alone I saw like half of perry hall ???? [SEP] I find comfort in a tank top and a maxi skirt not some sweatpants and a Tshirt tbh [SEP] Some americans really fucking disgust me [SEP] like damn I don't wanna keep going to school with all of you",18-24
"I know everything, if you think I don't know I probably already do or I'm gonna find out soon ???? I know shit I don't even wanna know [SEP] But that's really cause everyone tells me everything [SEP] “: Life is disappointing. Whenever I feel like I'm doing well something always happens.” My life [SEP] Me Zoe and Megan are so perfect together like I couldn't have anyone better to be my friends ???? [SEP] I am honestly terrified of who's gonna ask me to prom",18-24
ID RATHER HAVE THAT FEAR [SEP] alone is better ????fuck a date [SEP] All a prom date is good for is pictures lmao [SEP] I'm only worried about being asked to prom because I literally hate everyone in school [SEP] I just don't wanna deal with saying no to people lmao,18-24
I miss u already :( [SEP] nobody got time to take you out [SEP] I hate you a lot [SEP] where'd this even come from [SEP] aw thanks :),18-24
"fuck that nigga [SEP] It's the second week of school and this bitch has already left Maryland ???? [SEP] I want you so much but I hate your guts I hate you [SEP] Idk why I'm listening to daughter, they're always putting me in my feelings [SEP] “: I don't think that foreign parents understand how hard it is to be born in a different culture with a different generation” this",18-24
"“: ""you make my enchilada tingle, Guadeloupe""  ""jorge, we are at escuela!!""  so hard [SEP] not even Mexican to begin with [SEP] “: Colombian Moms....  dying [SEP] the page and the fact that he's talkin bout enchiladas ???? [SEP] well my people don't really eat that",18-24
he's a lil slow [SEP] Thursday ???? [SEP] Hate being early [SEP] Don't understand how I've managed to have such an annoying day and be in a good mood. My emotions are out of wack [SEP] where tf did U get that,18-24
okay thanks :))) [SEP] “: The headaches ive been getting are so bad????” Me all the time ???? [SEP] Really had to change my schedule now though???? [SEP] When I don't feel like talking to anyone is when my phone is blowing up ???? [SEP] who said I was replying to everyone,18-24
“: Why tf is stealing phones such a big thing... like go get your broke ass a job”still salty [SEP] You guys all suck because you're literally up my ass 24/7 and now that I'm bored no ones talking to me [SEP] When I'm sad I listen to the flawless remix and remember I'm a bad bitch [SEP] I'm so harsh but I really don't give a shit [SEP] “: Need something new in my life I'm bored”!!!!,18-24
rlly [SEP] who just faved and unfaved my pic [SEP] right cause you creepin???? [SEP] but there's a human in there [SEP] Only me and Zoe cry together and then die laughing the next second,18-24
"“: accurate  this is so me???? [SEP] I'm awake and hungry which are the worst things to be rn [SEP] If it ain't about the money, bitch you can miss me wit it [SEP] I'm bored n alone now [SEP] I'm older than Ronnie banks, that's weird to think about",18-24
"about what you said on instagram, i just wanted to say that i'm so proud of you. See you in 2 days in Barcelona ????? [SEP] Took this picture yesterday in Barcelona. Spring Breakers is here! So excited! #SpringBreakersForeverBitches [SEP] kill 'em with kindness :) [SEP] it's 16!!!! see y'all tonight!       #teamBIEBER [SEP] So... yeah... I'LL SEE MY IDOL TODAY! BE JEALOUS, BITCHES! #BelieveTour",18-24
",  and  see y'all tonight #BelieveTourBarcelona [SEP] today is THE DAY! #BelieveTour [SEP] Getting ready for the #BelieveTour - see you soon, [SEP] Thank you for that amazing night. I'll never forget it, I promise. Please, never leave us, . We love you. Thank you #believe [SEP] Thank you again for this amazing night. Thanks for coming and for this concert, which was perfect. Love you,  #BelieveTour",18-24
"Perfect concert . Good night people. P.S. Best night ever! #BelieveTour [SEP] Yesterday night was the best night ever. Dear , thank you for this amazing night... This… [SEP] Loving him so much that it hurts... [SEP] come back to Barcelona, Justin!!!! We miss you ? [SEP] My new English teacher never give us homework. Charlie, you rock! #thisislife #swaggie",18-24
"RT “: I really wish summer would hurry up a little” me too omfg I NEED SUMMER! [SEP] Losing you is like living in a world with no air. [SEP] awwww i love you sist ? [SEP] Oh my god. Grow up, seriously, . [SEP] “: Breakfast.” Same here; guess what am i eating! OREOS! Haha #yummy",18-24
"""I'm not a superman, I still feel the pain."" [SEP] I just fall in love with  and his music. [SEP] be yourself. that's good enough [SEP] RT “: Who thinks Drake Bell should shut up?  ._./ [SEP] Everytime I try to fly, I fall. Without my wings, I feel so small. I guess I need you, baby.",18-24
"I'm never good enough. No matter what I say or what I do. [SEP] I don't want to let you go. [SEP] The moon understands what it means to be human. Uncertain. Alone. Created by imperfections. [SEP] Everyone is special in their own way. [SEP] Legend says, when you can't sleep at night, it's because you're awake in someone else's dream.",18-24
"A certain darkness is needed to see the stars. [SEP] Everybody lies, no exceptions. [SEP] He offered her the world. She said she had her own. [SEP] When was the last time you did something for the first time? [SEP] There are two rules for success... 1. Never reveal everything you know.",18-24
Don't worry be hippie by  weeeee rock' [SEP] “: Am I the only one who's 18 here or..?” I'll be 18 in June; YAY! [SEP] RT “: Probably the best thing I've ever seen in my life. [SEP] RT “: ALFREDO IN THE HOUSE LMFAO IM DYING [SEP] I don't want around to be dissppointed again. So excuse me if I don't fall for that or you ever again.,18-24
"I'm gonna change your life. I'm that girl! [SEP] I kind of believe in true love. [SEP] You're just like every other guy. The sad thing is that I actually though you were different. [SEP] Who cares what anybody thinks? [SEP] #ComeAndGetIt I'm so excited!  so proud of you, Sel :)",18-24
"Omg!  is tweeting *fangirling* Sel, love youuuuu! Can't wait for the new song!!! ????? [SEP] RT “: Neo and Teen Vogue are definite Beliebers. They're one of us ya'll!! [SEP] ""i won't give up, on us..."" I love that song ? [SEP] same! This song is so perfect! ???????? [SEP] i can help you with that ????",18-24
Good night people all around the world. xo [SEP] really? Omfg i'm so happy for you!! ???? [SEP] Our love was made to rule the world. [SEP] RT “: From 2008 to 2013. So proud of you  . [SEP] “: Quote this tweet with a selfie”,18-24
RT “: Spending time  with my littles  omg [SEP] Son las 11:11!!!!!! Make a wishhhh!!!!   casi se traga el chicle ???? [SEP] “: lala was always my favorite telletubbie :')” Po was my favorite haha [SEP] I think  is hungry lol [SEP] RT “: More than proud :'),18-24
"OMFG! Look what I saw on the filmography of Lily Collins in wikipedia (spain)!!! [SEP] RT “: Justin and Drake bell have something in common. They both have headers of their fans.  THIS. [SEP] I want to wake up without thinking what time is it. I want to go to the beach all day. I want to have… [SEP] ""Never a failure, always a lesson."" [SEP] Happy Mother's Day Erin! Have a nice day with Jaxon and Jazzy :)",18-24
"Happy Mother's Day, Pattie. Enjoy your day, 'cause you really deserve it xoxo [SEP] omg, I though the same when I saw the picture [SEP] lol really? My mom.. Idk she doesn't look old [SEP] Happy mother's day to all the mothers around the world, and specially to the best mom ever. Thank you… [SEP] RT “: I love my momma . Great night tonight  Awww",18-24
"RT "":  we got your back, were so proud of you  THIS [SEP] i'll always be there [SEP] Great #night with my #girls at #onedirection's #concert! [SEP] RT “: Forever and always.  Forever. [SEP] Bye bye high school. Hello university (soon)!",18-24
"New summer job. First day. YAY [SEP] RT “: THIS, is true.  THIS. ???? [SEP] Oh Michael... You don't even know how we miss you here. [SEP] HELL YEAH! University, here we gooooo ._./ [SEP] I want to wake up in the city that never sleeps.",18-24
"Let my love take you higher, 'cause I still turn to you. [SEP] Whatsssssup! [SEP] Happy birthday, . I'm so proud of you. Thank you for everything you have done for me. I love you so much. [SEP] She is back!!!!!! I love you, lil sist! ? [SEP] I'm so jealous of Caitlin Beadles, omg. She's so beautiful!",18-24
"bitch [SEP] “:  mucho bitch, mucho bitch, pero me amas ????” true ? [SEP] The Mortal Instruments = life. I can't stop reading! [SEP] Let it be.  Savoy Theatre [SEP] Let it be. - 'The Beatles'",18-24
Big ben.  The London Eye [SEP] Nothing Hill Gate. #Underground  Notting Hill Gate [SEP] oh my godness.. I'd like to taste it yummm it looks delicious! [SEP] in Spain we read it too! I love it ? [SEP] Saw this in Portobello Road and I though it was so cool haha,18-24
"yay! That's what I did! (The tattoo part haha) [SEP] oh, and the work part too ???? [SEP] RT “: This is everything  aww ?? [SEP] RT "": To be great, learn from the greatest..  queen. [SEP] One year without you, my little angel. We miss you here,  and we love you so much.",18-24
