text,age_label
"Trying to figure out a good way to organize this, but I think the best way is to jump in and sort it out as I get more comfortable.",25-34
I run and walk every day. I'm not out of shape. But I need to start actually working out again cause I used to be in Better shape,25-34
"thanks, and I'm honestly into HIIT more though lol. I just run for a couple miles a day, and bike twice a week, but I need to get",25-34
"my HIIT back in there and get consistent with my yoga, cause I just practice moves lately rather than full flows.",25-34
Have the bus very much Not to myself today lol #ebbandflow,25-34
Fuck Traffic ????,25-34
Maybe got a new bed? Guess I'll see when I get home tonight.,25-34
Tired from all this effort.,25-34
The ride home is so much smoother with a full front tire :) ????,25-34
"If I told you I was lonely, would you want to get close and hold me?",25-34
There's a fuck ton of stuff in my garage.,25-34
Resistant to change #TaurusRising,25-34
Tiene sentido ... 'There Is A Huge Threat To Apple And Google That You've Never Heard Of' - Business Insider,35-49
¡Buena idea! - Facebook Is Clearly Planning On Trying To Destroy Google With Its Own Search Engine - Business Insider,35-49
"Hablando de patentes en USA ... Microsoft patent shows Holodeck-style, full-room “immersive display”,",35-49
RT : Semantic technologies for the publishing and media industries |   #semantics,35-49
Apple Might Bring Siri To Macs - Business Insider,35-49
3 Ways Social Media Is Reshaping the Political Landscape,35-49
Telefónica steps into augmented reality -  - Telecoms,35-49
Sobre TV y Redes sociales. 'Tuning In Social Media To Turn On What You’ll Like' -,35-49
Study urges CIOs to choose open source first - Software - Technology - News -,35-49
Following the VC Money:  |,35-49
"Sobre el famoso índice H, 'Study Attempts To Predict Scientists' Career Success' - Slashdot",35-49
5 things you need to know about cloud in Europe — Cloud Computing News,35-49
Interesante! 'The Social Library: How Public Libraries Are Using Social Media',35-49
New Evidence That IPOs Are Bad For Growth - Business Insider,35-49
Medicare Bills Rise As Records Turn Electronic - Slashdot,35-49
Why aren’t universities creating engaging mobile platforms for students? — Tech News and Analysis,35-49
Google no gana en Rusia ...Yandex Gives Google A One-Two Punch In Russia ... | TechCrunch,35-49
¡Interesante! ... Can you gamify content curation? This startup thinks so — Online Video News,35-49
Internet-Media Employment Fuels Digital Job Growth | Media - Advertising Age,35-49
El mercado de smartphones crecerá a buen ritmo. 'The State Of The Internet [SLIDE DECK]' - Business Insider,35-49
How Big Data Is Improving Healthcare,35-49
Data Markets & the Data Economy -,35-49
"Semantic Targeting Increases Online Ad Reach Up to 73%, Improves Lift Performance Up to ¡Muy interesante! - 48%",35-49
BBC Is Building a Music Streaming Service [REPORT],35-49
En busca de la monetización ... 'Twitter Partners With Nielsen on New Tool to Measure Brand Impact',35-49
Más sobre monetizar redes sociales ... 'Turning social media into cash: 6 insights from the new tech titans',35-49
AOL looking to spin out Techcrunch’s CrunchBase — Tech News and Analysis,35-49
Después de las gafas ... ¿también relojes? - 'New patent hints at Google Glass wristwatch | Crave' - CNET,35-49
On What Shores Will Semantic Tech Be Better Commercialized? -,35-49
Interesante. 'Google-Publisher Deal Ignores Elephant In The Room: Fair Use',35-49
"Autopublicación en formato electrónico sin pasar por Amazon. 'Ganxy offers an easier way to sell and market ebooks',",35-49
"Vaya, españoles en la nube, 'Spanish startup Besol wants a slice of the cloud-broker pie'",35-49
"Las APIs, entre Amazon y Salesforce. 'Business process API-ification: The LEGO promise fulfilled'",35-49
Curiosidades ... 'The typical Twitter user is a young woman with an iPhone and 208 followers' — Tech News and Analysis,35-49
"Hoy la cosa va de presencia femenina ... From Twitter to Dropbox, how many female executives do top startups have?,",35-49
"Interesante. Con datos de Gartner, 'A Fertile Field For Semantic Tech: Social CRM',",35-49
No es malo que te rechacen un paper ;-) - 'Rejected Papers Get More Citations When Eventually Published' - Slashdot,35-49
¿Cuándo publicar tus posts (o enviar tus mails o tuitear)?- 'What's The Best Time Of Day To Send Emails?' [Infographic],35-49
"HTML5 vs. Apps: Why The Debate Matters, And Who Will Win - Business Insider",35-49
"Interesante. Resumido en el 3er párrafo desde el final,'It's Not About You: The Truth About Social Media Marketing',",35-49
Structured Data First Steps: Adding Schema Location Markup to Your Website - Search Engine Watch (#SEW),35-49
BII MOBILE INSIGHTS: Why Mobile Search Matters - Business Insider,35-49
"Interesante, ¿Flash ha muerto? 'ReadWriteWeb DeathWatch: Flash'",35-49
"Parece que rNews (antes IPTC) quiere acercarse a  'Catching Up With rNews At NYC SemTech',",35-49
Big Data To Drive $232 Billion In IT Spending Through 2016 | TechCrunch,35-49
5 Ways Semantic Technologies Help Us All -,35-49
"Pfizer Moves Semantic Tech Forward, Helping Business Respond To Cost Pressures And Realize Efficiency Gains,",35-49
Competencia para Klout. 'Beyond Klout: Better Ways To Measure Social Media Influence',35-49
Google siempre por delante. 'Google Video Promotes Gay Marriage - What About Other Tech Giants?',35-49
"Interesante, sobre derechos de autor y Twiter.' New Twitter policy lets users see tweets pulled down for copyright'",35-49
"Google redesigns search to make space for more info, kick the sidebar to the curb -- Engadget",35-49
"RT : Sergei Brin, founder of Google, when asked for best advice says: ""Be brief in your emails""  #GVsummit",35-49
RT : Best Semantic Web Blogs List |    #semantics,35-49
Hadoop ya no es suficiente. 'Facebook's New Big Data Tool Cranks Up Hadoop - And It's Open Source',35-49
"Un poco exagerado, ¿no? 'How A Simple Gmail Search Could Lead To An Invasion Of Your Privacy'",35-49
¿Será esto verdad? '42% of Windows Users Plan To Switch To Apple' - Business Insider,35-49
Muy interesante. 'Facebook Has A Business Model Problem',35-49
RT : UI Guidelines for mobile and tablet web app design,35-49
"jajaja, 'Oprah Is Tweeting Her Love For Microsoft's Surface From Her iPad' - Business Insider",35-49
"Interesante caso de uso de IBM, 'Key Benefits of Using Semantic Web Technology' -",35-49
Coping with the Future of Big Data -,35-49
RT : Corpus of tweets in Spanish annotated for sentiment analysys now freely available,35-49
RT : GeorgiaTech Team Wins $2.7 Million Award to Advance Big-Data Technology for DARPA |,35-49
Marc Andreessen: Not every startup should be a Lean Startup or embrace the pivot — Tech News and Analysis,35-49
RT : Corpus of tweets in Spanish annotated for sentiment analysys now freely available,35-49
Daedalus Releases New Version of Multilingual Semantic Proofreading Tool -,35-49
¿Google también hace relojes?... Google Smart Watch Design - Business Insider,35-49
"Interesante. ""Zappos CEO Tony Hsieh: Tips For Success"" - Business Insider",35-49
"BSkyB ofrecerá anuncios personalizados en TV. ""A TV that knows who you are"" -",35-49
Competitive Challenge. Extraction of Drug-Drug Interactions from BioMedical Texts  |,35-49
Pay-by-tweet service launched on Twitter -,35-49
Será interesante ver si esto se confirma. 'Facebook May Already Be Taking Away Searches From Google',35-49
¿También Intel en en la guerra de la TV por streaming? - 'Intel TV service already being tested by hundreds of users',35-49
"¿Confías en tus ads?. 'ComScore Says 5.3 Trillion Ads Shown In 2012, But 3 In 10 Are Never Seen' | TechCrunch",35-49
Habrá que pensar en cómo monetizar ¿no? 'Skype calls now equivalent to one-third of global phone traffic' |Ars Technica,35-49
"Interesante, no siempre más clientes es mejor. 'Why Fewer Customers Will Help You Grow Faster' | Inc. 5000",35-49
Una API de Twitter para anuncions. 'Twitter tries new tool to unlock ads' -,35-49
"RT : Daedalus, mentioned in Gartner "" Who's Who in Text Analytics"" report",35-49
Daedalus Releases New Version of Sentimentalytics -,35-49
The Teen Who Got $30 Million From Yahoo Did Not Build His Startup's App (Or Invent Its Technology) - Business Insider,35-49
Interesante. 'Microsoft Skewers Google For Giving Your Personal Data To App Developers' - Business Insider,35-49
Daedalus Releases New Version of Sentimentalytics -,35-49
Daedalus Releases New Version of Sentimentalytics -,35-49
New version of Sentimentalytics: our plug-in for the semantic analysis of social media | El Blog de Daedalus,35-49
"The internet of things gets industrial strength collaboration with GE, Electric Imp & Quirky — Tech News and Analysis",35-49
Fujitsu Develops Technology That Turns Paper Into a Touchscreen,35-49
Why The Traditional Sales Model Can't Sell Enterprise Software – ReadWrite,35-49
"With Pulse, LinkedIn Is Becoming The Newspaper Of The Future – ReadWrite",35-49
¿Adobe está olvidando Flash? - Flash Takes Another Step Towards Death As Unity Drops Support | TechCrunch,35-49
"Interesante, ""The ex-MySQL gang is back together, pushing MariaDB as a neutral ‘bridge’"" — Tech News and Analysis",35-49
"Adiós a los reproductores de DVD, 'Amazon reportedly introducing set-top box this fall'",35-49
¿Google imitando a Yahoo con Summ.ly? Yo creo que no ... 'Google Buys Wavii for $30 Million,35-49
8 Risks When You Ignore Social Media |,35-49
"Interesante, 'How Software Developers Really Spend Their Time' – ReadWrite",35-49
New version of Sentimentalytics: our plug-in for the semantic analysis of social media | El Blog de Daedalus,35-49
De la búsqueda al filtrado de información. 'How The Internet Of Things Will Revolutionize Search' – ReadWrite,35-49
"Hombre, decir que Yahoo o Facebook no trabajan con 'big data' ... The reality of big data - Business Insider",35-49
"Pero si acaba de llegar el 4G ... Samsung ready for 5G rollout in 2020, has reportedly pulled down 1Gbps in tests",35-49
Google Plus Is A Desolated Wasteland - Business Insider,35-49
Interesante ... 'Visualization is the future: 6 startups re-imagining how we consume data' — Tech News and Analysis,35-49
"So make a wish, I'll make it like your birthday everyday!",18-24
I'll be your gift.,18-24
"DISAPPOINTMENT IS UGLY, MORE COMING FROM YOUR FAMILY.",18-24
Love was made for movie screens.,18-24
"Girlfriend, oh your girlfriend is drifting away, past and present 1855 -1901!!!",18-24
"We're not 21, it's time that we had some fun.",18-24
I am my own man I make my own luck!,18-24
Two more years and you'll be done with school and I'll be making history like I do!!,18-24
"I don’t care go on and tear me apart i don’t care if you do because in a sky, because in a sky full of stars I think i saw you!",18-24
"UGO is a free graphic font, design with different combinations.  Playing with layers and colors! Enjoy!",18-24
I just downloaded #Airbag-free-font by #itsmesimon. Go get it yourself at,18-24
"I've just downloaded the ""Le Super Serif"" Typeface: 2 weights, 88 ligatures & free. by .",18-24
whats wrong with me?,18-24
Franchise Animated - free animated typeface by 1 type designer and 110 animators. Get it at,18-24
"You distract me, but I'm distracted without you!",18-24
I see love when i close my eyes,18-24
I wish was me,18-24
"Háblame por what's,  ahora!",18-24
"I was praying that u and me might end up  together, it's like wishing for rain as I stand in the desert.",18-24
